,ID,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
6162,8470,Male,White,81,Over 60,68943.62,705,275515,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
6163,6325,Female,Hispanic,79,Over 60,125961.77,802,429211,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6164,841,Female,White,60,25-60,90611.69,746,349357,Self-employed,Some College,Citizen,Fluent,Yes,No,Urban Professional,Approved
6165,6730,Male,White,37,25-60,95375.83,725,166503,Part-time,Graduate,Citizen,Fluent,Yes,No,Historically Redlined,Approved
6166,2220,Male,Black,63,Over 60,64564.16,722,100428,Self-employed,Bachelor's,Permanent Resident,Fluent,No,No,Rural,Approved
6167,4138,Female,White,19,Under 25,83875.78,654,176790,Full-time,Graduate,Permanent Resident,Limited,No,No,Working Class Urban,Denied
6168,5495,Female,White,48,25-60,89752.54,688,94561,Full-time,Graduate,Citizen,Fluent,Yes,No,Historically Redlined,Approved
6169,5589,Female,Hispanic,58,25-60,295962.83,672,370321,Full-time,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
6170,6393,Male,White,18,Under 25,123888.51,716,134599,Full-time,Some College,Citizen,Fluent,Yes,No,Urban Professional,Approved
6171,8024,Female,Black,27,25-60,122044.29,741,277008,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
6172,7773,Male,Asian,63,Over 60,55953.57,752,358509,Full-time,Bachelor's,Citizen,Limited,No,No,Historically Redlined,Approved
6173,5425,Male,White,32,25-60,34328.36,603,204835,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
6174,8065,Male,White,31,25-60,49578.3,675,129393,Part-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
6175,384,Female,White,62,Over 60,61870.97,678,378593,Part-time,Graduate,Citizen,Limited,No,No,Rural,Approved
6176,6721,Female,Hispanic,67,Over 60,235695.96,785,342172,Part-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6177,4492,Male,White,19,Under 25,58055.26,574,376311,Self-employed,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
6178,6932,Male,Black,59,25-60,79244.55,580,443483,Part-time,Some College,Citizen,Fluent,No,Yes,Urban Professional,Approved
6179,4104,Female,White,24,Under 25,111051.41,620,175024,Full-time,Graduate,Visa Holder,Fluent,No,No,Historically Redlined,Approved
6180,3423,Female,Native American,82,Over 60,29881.01,618,182958,Part-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
6181,1905,Female,Hispanic,20,Under 25,100927.16,657,216184,Full-time,Some College,Permanent Resident,Limited,No,No,High-income Suburban,Approved
6182,1792,Female,White,24,Under 25,28467.12,477,345503,Full-time,Some College,Visa Holder,Fluent,No,Yes,Rural,Denied
6183,8223,Male,White,55,25-60,76635.85,604,330042,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6184,6590,Female,Asian,53,25-60,171022.23,696,210359,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6185,3166,Female,Hispanic,28,25-60,136241.37,674,414995,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6186,4087,Female,White,74,Over 60,140504.74,766,411184,Gig,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
6187,7342,Male,White,51,25-60,48954.14,679,125111,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
6188,9733,Female,White,27,25-60,46189.0,698,337220,Full-time,High School,Visa Holder,Fluent,Yes,No,Working Class Urban,Denied
6189,4763,Male,Black,20,Under 25,47962.38,548,213202,Full-time,Some College,Citizen,Fluent,No,Yes,Working Class Urban,Denied
6190,7634,Male,White,64,Over 60,254154.1,753,103159,Full-time,Graduate,Permanent Resident,Fluent,No,No,Urban Professional,Approved
6191,3279,Non-binary,White,79,Over 60,42208.79,735,392102,Unemployed,High School,Citizen,Fluent,No,No,Rural,Denied
6192,3744,Male,Asian,31,25-60,76198.41,683,58405,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
6193,5165,Male,White,78,Over 60,36184.99,747,132510,Full-time,High School,Citizen,Fluent,Yes,No,Historically Redlined,Approved
6194,8774,Male,Hispanic,46,25-60,38725.35,686,245816,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
6195,2508,Female,Hispanic,30,25-60,17798.47,622,422403,Full-time,High School,Citizen,Limited,No,No,Rural,Denied
6196,5014,Male,Hispanic,73,Over 60,46560.0,716,236268,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
6197,9498,Female,White,67,Over 60,75480.04,717,279185,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Working Class Urban,Approved
6198,830,Female,White,32,25-60,265737.14,730,100112,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
6199,4379,Female,Black,46,25-60,53099.9,643,72032,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Rural,Approved
6200,1716,Male,White,25,25-60,50812.0,672,388058,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6201,3908,Female,White,41,25-60,43600.42,704,147558,Self-employed,Graduate,Permanent Resident,Fluent,No,No,Historically Redlined,Approved
6202,8116,Male,White,53,25-60,106839.4,726,278882,Full-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Approved
6203,6240,Female,Asian,66,Over 60,80862.16,778,437805,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6204,6879,Female,Hispanic,53,25-60,43775.43,679,213194,Full-time,Some College,Citizen,Fluent,Yes,No,Rural,Denied
6205,2458,Male,Hispanic,58,25-60,206871.1,731,228870,Self-employed,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6206,7271,Female,Black,28,25-60,30595.19,586,143180,Full-time,Bachelor's,Citizen,Limited,Yes,Yes,Working Class Urban,Denied
6207,5716,Male,White,25,25-60,110972.15,721,176392,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
6208,7756,Female,White,18,Under 25,100084.22,705,337192,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6209,7246,Female,White,37,25-60,181074.05,714,251977,Part-time,Bachelor's,Citizen,Fluent,Yes,No,Urban Professional,Approved
6210,9122,Male,Black,40,25-60,118430.38,692,144623,Full-time,Some College,Permanent Resident,Fluent,Yes,No,Urban Professional,Approved
6211,1199,Male,Hispanic,72,Over 60,14208.25,604,102615,Self-employed,High School,Citizen,Limited,No,Yes,Working Class Urban,Denied
6212,715,Female,White,41,25-60,23318.27,563,152740,Full-time,High School,Citizen,Limited,No,No,Rural,Denied
6213,7526,Female,White,80,Over 60,77628.95,696,77506,Gig,Bachelor's,Citizen,Fluent,Yes,No,Rural,Denied
6214,9513,Male,White,57,25-60,167687.61,685,323643,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
6215,2104,Female,Hispanic,51,25-60,41271.62,577,260623,Gig,High School,Citizen,Fluent,No,Yes,Working Class Urban,Denied
6216,1778,Female,White,78,Over 60,52818.06,672,164218,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6217,1385,Male,White,24,Under 25,33537.03,558,310902,Part-time,Some College,Citizen,Limited,No,No,Rural,Denied
6218,5041,Female,Hispanic,49,25-60,81126.21,717,219287,Full-time,Some College,Citizen,Limited,No,No,High-income Suburban,Approved
6219,7587,Male,Hispanic,26,25-60,249315.93,739,239910,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
6220,8073,Male,Asian,75,Over 60,187754.85,737,240801,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6221,9016,Female,Hispanic,30,25-60,74033.82,597,360917,Gig,Some College,Citizen,Fluent,No,Yes,Urban Professional,Approved
6222,5528,Male,White,62,Over 60,28431.21,674,191780,Full-time,High School,Citizen,Limited,No,No,Historically Redlined,Approved
6223,2152,Male,Native American,74,Over 60,50515.76,775,128107,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
6224,4396,Non-binary,White,77,Over 60,240718.5,792,123430,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
6225,5260,Female,Hispanic,53,25-60,160512.71,726,225657,Full-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6226,4118,Male,White,67,Over 60,58501.88,698,113748,Unemployed,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
6227,8735,Female,White,27,25-60,90345.97,742,272395,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6228,6270,Male,White,35,25-60,28443.53,621,292615,Self-employed,High School,Permanent Resident,Fluent,Yes,No,Rural,Denied
6229,4974,Female,White,64,Over 60,119968.57,776,387432,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6230,8554,Female,White,66,Over 60,38246.79,727,130853,Full-time,High School,Permanent Resident,Fluent,No,No,Rural,Approved
6231,3998,Male,White,56,25-60,44608.46,706,379125,Gig,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
6232,6250,Male,Hispanic,20,Under 25,39592.73,573,400368,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
6233,4434,Female,Black,62,Over 60,109320.31,843,348329,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
6234,4329,Female,Black,33,25-60,106317.62,681,258264,Part-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
6235,9642,Male,White,20,Under 25,49463.98,640,358354,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
6236,9315,Male,Hispanic,56,25-60,57316.53,678,321141,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
6237,1834,Male,Black,42,25-60,89944.67,711,97490,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6238,454,Female,White,30,25-60,113227.9,754,150014,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6239,7262,Female,White,65,Over 60,126811.98,767,181008,Part-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6240,690,Female,White,32,25-60,263053.98,720,342456,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6241,2857,Male,White,77,Over 60,180096.16,725,340757,Gig,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6242,9540,Male,White,40,25-60,54402.93,650,88240,Part-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
6243,7160,Female,White,35,25-60,28222.4,640,83184,Unemployed,High School,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
6244,4653,Female,White,77,Over 60,61734.73,722,96110,Part-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
6245,7819,Female,White,44,25-60,210156.41,705,328307,Self-employed,Graduate,Permanent Resident,Limited,No,No,High-income Suburban,Approved
6246,7592,Female,Hispanic,69,Over 60,59003.29,756,98913,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Approved
6247,447,Male,Hispanic,36,25-60,80470.42,627,437050,Full-time,Some College,Visa Holder,Fluent,No,No,High-income Suburban,Denied
6248,2024,Female,Hispanic,67,Over 60,52962.35,728,177023,Full-time,Some College,Permanent Resident,Fluent,No,No,Rural,Approved
6249,1711,Male,White,31,25-60,108247.45,714,146553,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
6250,1967,Male,White,66,Over 60,113106.72,719,350478,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Urban Professional,Approved
6251,5647,Male,White,36,25-60,38467.65,619,50572,Unemployed,Some College,Citizen,Fluent,No,No,Rural,Approved
6252,1442,Male,Black,48,25-60,67701.06,661,61289,Part-time,Some College,Citizen,Fluent,No,Yes,High-income Suburban,Denied
6253,379,Non-binary,White,54,25-60,68515.87,698,388689,Self-employed,Some College,Citizen,Limited,No,No,High-income Suburban,Approved
6254,9722,Male,Hispanic,48,25-60,104420.18,702,113080,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
6255,967,Male,White,71,Over 60,115409.31,800,407507,Full-time,Bachelor's,Citizen,Limited,Yes,No,Urban Professional,Approved
6256,6792,Male,White,51,25-60,38904.06,695,330448,Part-time,High School,Citizen,Fluent,Yes,No,Rural,Approved
6257,9571,Female,White,39,25-60,78479.47,633,70044,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
6258,4415,Male,Asian,32,25-60,119214.57,710,145669,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6259,780,Male,Hispanic,62,Over 60,89949.91,806,338968,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6260,2726,Female,White,66,Over 60,114594.24,836,152698,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
6261,7585,Male,White,52,25-60,101898.08,708,275454,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6262,6314,Female,White,79,Over 60,199567.9,811,210726,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6263,4796,Female,White,35,25-60,124749.94,679,137156,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6264,7638,Male,White,53,25-60,49164.92,650,53107,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
6265,7563,Male,White,36,25-60,165506.62,690,60642,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6266,7958,Female,White,60,25-60,246080.07,711,256235,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6267,427,Female,White,64,Over 60,126634.57,812,155275,Full-time,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
6268,824,Male,White,37,25-60,39108.78,708,96891,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
6269,8806,Female,White,68,Over 60,38780.14,722,185579,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
6270,7397,Female,Black,52,25-60,80075.56,732,420501,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6271,482,Female,Hispanic,34,25-60,56552.38,663,224182,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
6272,4111,Male,White,35,25-60,97974.9,700,200428,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Approved
6273,3254,Male,Hispanic,42,25-60,70355.75,746,79570,Full-time,High School,Citizen,Limited,Yes,No,High-income Suburban,Approved
6274,7434,Male,Hispanic,64,Over 60,118486.63,760,226481,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
6275,4423,Male,White,59,25-60,75132.93,671,141915,Full-time,Graduate,Citizen,Limited,Yes,No,Rural,Denied
6276,9083,Male,White,56,25-60,232560.09,688,164714,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
6277,9350,Male,White,61,Over 60,155243.93,762,403410,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6278,3967,Female,White,34,25-60,50704.86,636,352610,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
6279,326,Female,Black,18,Under 25,62605.37,603,59198,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Denied
6280,5577,Male,Black,56,25-60,296057.41,711,156601,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6281,1049,Male,White,76,Over 60,74474.21,751,363506,Part-time,Some College,Citizen,Limited,No,No,High-income Suburban,Approved
6282,4584,Male,Hispanic,67,Over 60,32308.85,649,395811,Gig,High School,Citizen,Fluent,No,No,Rural,Denied
6283,4148,Female,White,24,Under 25,121552.94,657,100877,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
6284,8831,Male,White,74,Over 60,123579.59,802,391273,Full-time,Some College,Citizen,Fluent,Yes,No,Urban Professional,Approved
6285,1469,Male,Multiracial,25,25-60,60092.81,716,448305,Part-time,Some College,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
6286,7770,Female,White,30,25-60,177846.12,701,385439,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6287,1414,Female,White,43,25-60,139800.69,753,411909,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
6288,4287,Female,Asian,80,Over 60,162153.47,794,242108,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6289,2474,Male,White,60,25-60,173125.88,716,200147,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6290,7270,Male,White,48,25-60,76531.66,653,132008,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Approved
6291,8700,Female,White,58,25-60,107699.39,731,219776,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6292,4697,Male,White,35,25-60,59939.95,695,88169,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
6293,46,Female,White,52,25-60,104396.73,693,101908,Gig,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6294,8028,Female,White,36,25-60,134922.61,715,368766,Full-time,Bachelor's,Citizen,Limited,Yes,No,Urban Professional,Approved
6295,7975,Female,Asian,38,25-60,49209.92,628,109761,Gig,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
6296,194,Female,White,77,Over 60,83413.51,771,89516,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
6297,4144,Female,White,21,Under 25,61568.36,594,135040,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
6298,9828,Female,White,19,Under 25,43756.07,583,138481,Part-time,High School,Citizen,Fluent,No,No,Rural,Denied
6299,8628,Male,Black,73,Over 60,93032.09,786,445982,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
6300,2553,Male,Multiracial,57,25-60,176379.83,741,415155,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6301,9375,Female,Hispanic,26,25-60,53642.07,697,349730,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Approved
6302,5838,Male,Black,65,Over 60,113726.36,691,442056,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6303,7443,Female,White,79,Over 60,84992.42,705,341147,Full-time,Some College,Citizen,Fluent,No,Yes,High-income Suburban,Denied
6304,2696,Male,White,52,25-60,76360.47,657,214215,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6305,157,Male,Black,52,25-60,164833.71,720,308588,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6306,2554,Female,Black,36,25-60,52584.1,673,53098,Unemployed,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6307,8629,Male,White,62,Over 60,34364.67,708,345242,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6308,2874,Male,White,26,25-60,100854.16,676,153584,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
